sha256	group	content_class	source	license	size_bytes	path
d835ddd52d2b75d578fe66e598f8d8ff4e76e57a6a757173c9c4ce014f6d2cf6	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	6657	mlp-tune-fast/size-dense-renders/b939ac34faa94b5d0e753d570edc7048__sz80.png
d848feaa98b70a2db642ffb6c5aa97c361784d061d55bab0788edfb148ad1647	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	12141	mlp-tune-fast/size-dense-renders/1943411__sz80.png
d89b0bad6bd4aff4e630f1b6d3c6cabb2e4bd3730361eee723709d2b73f12662	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	8476	mlp-tune-fast/size-dense-renders/962312__sz96.png
d92a2c4ff015ae41e2cb2efd28677ab21647073cc7e8b4f15218862e931731d8	gb82-photo	photo	gb82-photos	CC0-1.0	402082	mlp-tune-fast/gb82-photo/reflect-lossless.png
d9fab674367b270154e53281f0892d8b8a839ad08cf275b88237d977666524c1	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	155529	mlp-tune-fast/size-dense-renders/pexels-photo-4210863__sz256.png
da42eecf111ab07dc417620cc2ed970d998d3966c30190015a420820855b2185	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	647874	mlp-tune-fast/size-dense-renders/b939ac34faa94b5d0e753d570edc7048__sz1024.png
dadcbf4182f3914f73f83368d02006531c67350f9c9b518e6706c8fd26baf78a	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	511484	mlp-tune-fast/cid22-train/2738653.png
db064ee95d729ff2d14fc83def15c35c5deebb38bb4a3eca137836afa5857c1a	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	2232	mlp-tune-fast/size-dense-renders/1173777__sz32.png
db7d76f85bce9cb9f541ed1dbc1d1b38dfb79db78f292bf97b931b9eccc4aba9	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	508664	mlp-tune-fast/cid22-train/pexels-photo-1029599.png
dba775735acf3c23e382784352bd86fd4dd06bd6bca9eda88d73c1797cf07d80	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	2672	mlp-tune-fast/size-dense-renders/22ea12c903e41583b7c469cb86040157__sz48.png
dbb13b24abd83d0fd18d7a0627ddf65a4e98df9eccd058a924f9bcd3e38259c9	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	2318	mlp-tune-fast/size-dense-renders/Performance-Graph__sz48.png
dbbfea267b049d7be8fcebc401d59d2adc2cd01e4e21ff452069eba9c1eb12f7	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	8660	mlp-tune-fast/size-dense-renders/1e2f9d41529197f10d32bfa68a1e0bcc__sz80.png
dbeb7c1320e7f3873096b57437c2cb63a10caf28e92cc0b0c48902f5c6b69668	clic-train	photo	clic2025-native-train	Unsplash	4922091	mlp-tune-fast/clic-train/a36713f1943dac6bc74dea50cadaee6f.png
dbfaef8ea26988d2e2c5a18feaa40055214958e7507b377d08671e7819f210f6	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	7888	mlp-tune-fast/size-dense-renders/Performance-Graph__sz128.png
dc99b0aeac2f006394f63008a0b1af1f22d354bb4080858ab84e3bfdd011ff3e	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	1225	mlp-tune-fast/size-dense-renders/1e2f9d41529197f10d32bfa68a1e0bcc__sz32.png
dd3c18e210591fe53964d1b7d985ef5ff51a5d12f7b78820b9fa23c5e425bec4	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	4071	mlp-tune-fast/size-dense-renders/pexels-photo-6096399__sz48.png
dd4ec663439bcf4dc595da9822d174ae453748a7ab9835446ee2d1c7500fb1d7	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	59701	mlp-tune-fast/size-dense-renders/4cd6910a0b7b39365fda5df87618d091__sz512.png
dd74f01130abed1a83aeb60e862c7123d8999142afd6e1153645e990e04f3b10	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	523340	mlp-tune-fast/cid22-train/1570264.png
dd84e131670d80f3e0afbdcd58b3a69cd089cee71e45680810054accab0b6208	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	489835	mlp-tune-fast/cid22-train/pexels-photo-7078476.png
ddd945818e60d6ce0c0ee1e480b56d319789802ad54b09a8470415e1f6c626e7	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	15829	mlp-tune-fast/size-dense-renders/b939ac34faa94b5d0e753d570edc7048__sz128.png
ddf197a051d6ff0264456147b703a2d78e9cf734782fd1c4de142d78ff9b1f83	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	491488	mlp-tune-fast/cid22-train/1029604.png
ddfcb9f285b4a26c1ab284759a9cd89e6b936d0b95eeef6ef40ae763600d9062	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	349749	mlp-tune-fast/cid22-train/2263510.png
de32f85aea2d49d20e56633d6e29e1b4b885a6163d117e4625166692f2eac8b0	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	3006	mlp-tune-fast/size-dense-renders/4cd6910a0b7b39365fda5df87618d091__sz80.png
df5b397e691e03247a623eef1f5aacdaaa7a9c218db0e18c2c21e582c801840c	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	714415	mlp-tune-fast/size-dense-renders/1e2f9d41529197f10d32bfa68a1e0bcc__sz640.png
e008a4d40291048c7aaea98b4ec36db084f20fef06f9eff7522233d60bdaca07	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	479004	mlp-tune-fast/cid22-train/2666598.png
e017c783d5f1ac2707b8a7cf9303bfc78be4dd41a53757265ed3da323de43228	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	45556	mlp-tune-fast/size-dense-renders/1943411__sz160.png
e0279ff77880132c251c06a27e5c4a3fed74abd54a71718c867ed451ea1c9138	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	527410	mlp-tune-fast/cid22-train/1173777.png
e06867ac5e4e4113b3ea2a6d76d87699c7adc0a2dcb4935d8b3c251e552fb85e	clic-train	photo	clic2025-native-train	Unsplash	3325932	mlp-tune-fast/clic-train/ef576c4ed599d75d72145a8f34b58ccb.png
e08f21788ad719562cdaaf75b9d8954f2a9abe2de2ef39c8170130ef80c44082	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	373900	mlp-tune-fast/cid22-train/261045.png
e09b905df22c65865c8144ebd5593ecdf747233d323f3f2da7ccf25fe9b3371b	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	3912	mlp-tune-fast/size-dense-renders/2693212__sz40.png
e13b7b6733f140fc58a59cc6b6f2510a65e0cfe360efeb68b0953dbe229399c0	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	273551	mlp-tune-fast/cid22-train/3330118.png
e16650cdc7b7b9674a15b89af795c6c130fdea1375ca7687d3e9b71011525b7d	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	10497	mlp-tune-fast/size-dense-renders/4934193__sz80.png
e447a805986936d3dd3be72b9ce4e49b17d48d564efcaa68873085ab0a76a990	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	20591	mlp-tune-fast/size-dense-renders/962312__sz160.png
e4d55b5bed72f71c8993e5826a6f00cab0cc30dd2ddf222d197422a643e5d42c	kadid10k	mixed	kadid10k-distortion-set	Pixabay	233617	mlp-tune-fast/kadid10k/I27.png
e5540d4bcfc03cef01d3cc96af3c446020bbe9e369461ed2ac5d22aae23c18bc	kadid10k	mixed	kadid10k-distortion-set	Pixabay	217371	mlp-tune-fast/kadid10k/I32.png
e5e1374dcdb2dcd78d71096b1d7cd46efe28f13b0e433987f5ae4faa2f701b2a	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	39531	mlp-tune-fast/size-dense-renders/1e2f9d41529197f10d32bfa68a1e0bcc__sz160.png
e696c2db786db7bb64692ffb8ffd4a8ad8eb7ca85b53497dcfd9f187eec3bdd6	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	246997	mlp-tune-fast/cid22-train/5212582.png
e72a0e99d14da94db8450d02e534a2c4d244aa5fe4d03844829fb3990aea7943	gb82-photo	photo	gb82-photos	CC0-1.0	149578	mlp-tune-fast/gb82-photo/mc3-lossless.png
e7350dc8a4d2598df0d93a664367abaf0d88a8228f779b971f57871e82b709f1	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	1020790	mlp-tune-fast/size-dense-renders/1e2f9d41529197f10d32bfa68a1e0bcc__sz768.png
e81bc8e780a78a7d504a2cb00849b50e74bca68b810e10009af6ce1237ecded2	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	244794	mlp-tune-fast/cid22-train/2471234.png
e8829891cfdf5eadf03d56f1308911ebb7639f954fddb6d0b98c66a68670d022	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	284496	mlp-tune-fast/cid22-train/239581.png
e8c4698beb88330e4c8da972dfa959d90403fcef3dd8c26e38262dbc5ee305dc	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	447685	mlp-tune-fast/cid22-train/pexels-photo-1075776.png
e982e45f4d40b751f7980abdb1443723b0c1263f7fe603e4147c2d0608ae83a9	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	9084	mlp-tune-fast/size-dense-renders/Temperament-pie-chart-according-to-Eysenck__sz80.png
e9e053220bc43c04b3dc688efe8997d5e4712e84c21cf6ba6a59cb385dc177f8	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	29576	mlp-tune-fast/size-dense-renders/1943411__sz128.png
ea1982d1c3088ee89f3582cf528f63989cf1607655d5487cd912c5afc12672ec	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	398131	mlp-tune-fast/cid22-train/60003.png
eab30438375ff43c21454bd24b1d20a75c4072d863e321b81f894f5a2102b799	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	376066	mlp-tune-fast/cid22-train/6763758.png
eb31c7ac79246536c41e4ec455178b768cab5652e5c1d861f0b8762c80392a98	gb82-photo	photo	gb82-photos	CC0-1.0	209495	mlp-tune-fast/gb82-photo/mc2-lossless.png
eb32412b402f2f499b3d584370eb17b044cbbe1437cc8780c4f22abe5a061526	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	20034	mlp-tune-fast/size-dense-renders/1624307__sz96.png
eb7fef9054a5d9ddb6859eef099dc71b19f3d1d81a7cfe55a75a32691be20775	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	3661	mlp-tune-fast/size-dense-renders/459728__sz40.png
ec40a4b2c59c13a836ae8b992ffb20ad4816cb60c23bbb7d833d8935c9cae6df	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	916	mlp-tune-fast/size-dense-renders/1129482__sz32.png
ec561732ce61f943f6f626d4760136621b592915135591897b9e62b8663aa2c5	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	340043	mlp-tune-fast/cid22-train/pexels-photo-3155588.png
eca960b4b457f25ee2837548cbd02357ca8f13e7ec1ad6799fbf227ad4790717	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	58431	mlp-tune-fast/cid22-train/akfcrc022.png
ed6ca005097bba3a8f4b1cd10b5fb3391b71f89e0735c61b0a2f21c795935241	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	56126	mlp-tune-fast/size-dense-renders/pexels-photo-3568544__sz192.png
edaedb8038f9a4ae74f9a07f4001fe537f5c80a1d3cf54b2d777cefa7285e623	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	355352	mlp-tune-fast/cid22-train/1796698.png
edb8eb09a2325201158e857834c0f3fc6ca23addd8b4cfe1fe901e514e6c2617	gb82-photo	photo	gb82-photos	CC0-1.0	373154	mlp-tune-fast/gb82-photo/mc1-lossless.png
ee79e5929410efcbfce0210b4d63e7a218d15c1dd3362017b41c693a4da9aea4	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	529093	mlp-tune-fast/cid22-train/2127969.png
eed6bc98d835e587182f7621bd21348fb7569a79b064a333e7b5a89d5bbbd070	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	1270	mlp-tune-fast/size-dense-renders/1129482__sz40.png
ef88ea90dd22a8adbad1e7e9d91d9a92b8209dbd8db8b4ee1e171c51f87e10b8	gb82-screen	screenshot	gb82-screens	CC0-1.0	12636	mlp-tune-fast/gb82-screen/windows95.png
f088d00eabb4bd57bda4b040945ef9f1d6481dfd3f78032bed91879005b696e9	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	55160	mlp-tune-fast/size-dense-renders/b939ac34faa94b5d0e753d570edc7048__sz256.png
f0d4a3edb73360618ba276c299d5ebda60e724475f248ab689d50b12311631a1	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	382070	mlp-tune-fast/cid22-train/1082342.png
f12276913d6c17bfc48e11a2aed4b230daf36a4e245b098d8745202ac77766e1	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	1728	mlp-tune-fast/size-dense-renders/Performance-Graph__sz40.png
f12db10bafd719bdc68dcbd8671a5cb9cdd065332e919ed5ae6a6205662b8517	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	396503	mlp-tune-fast/cid22-train/pexels-photo-2811087.png
f20f4e807d33537ac50b5c9db319a92c83d3092b973d164be08c5c00746fa709	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	37642	mlp-tune-fast/size-dense-renders/4934193__sz160.png
f2124671d2d44c81c1433d914c02ed80b6cc84f3a948de228ed385358135f38f	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	112848	mlp-tune-fast/size-dense-renders/pexels-photo-6096399__sz320.png
f27331dee2774536b4909f90fa6a61f46d398fda02c84d5e0be0c8ed3ba8d33e	kadid10k	mixed	kadid10k-distortion-set	Pixabay	227486	mlp-tune-fast/kadid10k/I18.png
f2a3b3ab721ee33cf86c804653150bfc2710acb6b5104a56c49f241ab24e7beb	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	315590	mlp-tune-fast/cid22-train/2290070.png
f2feae11fcd75c4b869e64482613f129973d2fd1286f0bcbbf2d8d9dc6edf874	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	34263	mlp-tune-fast/size-dense-renders/pexels-photo-4210863__sz128.png
f3248358e3c7e4e1d2acd86f1eb46c44040252320271cb67350df8b4abfae4dd	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	477714	mlp-tune-fast/cid22-train/631292.png
f45a41ab5efd052167e1b9bc753d2c8e5559d15a2d019cb310bf7c19c11f70b2	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	3846788	mlp-tune-fast/size-dense-renders/1e2f9d41529197f10d32bfa68a1e0bcc__sz1536.png
f4d07f088fe7c8de08c1522afc2ee26aaa00bc1653e930c3b5f52ec74824ae26	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	108621	mlp-tune-fast/size-dense-renders/1e2f9d41529197f10d32bfa68a1e0bcc__sz256.png
f56acfb691d528bed106fdc62754df4ce4a600bdab80478a7c70d4fc1926c4ac	clic-train	photo	clic2025-native-train	Unsplash	2473281	mlp-tune-fast/clic-train/2c1f84548ef99faec2b4f9bf12227c83.png
f82af6b960aab5dfd87b13bc639c55061c96f527032479add1c1d1c3a5e32442	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	377562	mlp-tune-fast/cid22-train/5146462.png
f8448219bace859f6698aadf873ce4a37ab0f155fc39ca5a00afd8d841a0c956	clic-train	photo	clic2025-native-train	Unsplash	4103244	mlp-tune-fast/clic-train/a10ae819a2d24873079c93346200cab3.png
f84b6c49a2988939222eb4f62fa499964a86ec3fb86a8a7ef24ef52d538d4895	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	18812	mlp-tune-fast/size-dense-renders/4cd6910a0b7b39365fda5df87618d091__sz256.png
f877284db66ad871a2d50b9e7dd4c0ea4d224ee4d0ea01306a786d5973329883	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	35591	mlp-tune-fast/size-dense-renders/2693212__sz128.png
f993e34e00864a4c65641528bb797db3d34860e7af7407ce3bd057d73bf22f7a	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	315130	mlp-tune-fast/cid22-train/1583244.png
fac0c52f88921b2a87a04c8b143e7639379fb234db1a2cc601ddecc30c92bc8c	clic-train	photo	clic2025-native-train	Unsplash	3205373	mlp-tune-fast/clic-train/ddcd24d99f48eaa369207882a6f37831.png
fb729f72c1af8462181bc018d08d83467cb4ef70462871178903279445db601f	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	452304	mlp-tune-fast/cid22-train/pexels-photo-6635187.png
fc04a8a45908c4a013b3e1a25c08efcb315d79538b8fde913d66d05787de11ae	clic-train	photo	clic2025-native-train	Unsplash	5423429	mlp-tune-fast/clic-train/4a18abf66d65ad1a95ce455c8b6cd8de.png
fc1c9d77021fb17c7c5b79e9b9520a64ef3f3418cefaf408209ae838ab320b6f	gb82-photo	photo	gb82-photos	CC0-1.0	505656	mlp-tune-fast/gb82-photo/waves-lossless.png
fcb76fc0eb7b94935826862eee5bff83356555605fa9e3c105ef5848aee14c51	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	547517	mlp-tune-fast/cid22-train/208560.png
fd45000f61631b89a60ea0687e4de1a24b306987f14caa23cfc1215d9b0ed873	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	350340	mlp-tune-fast/cid22-train/2581922.png
fd82e308a2595f99e35d3d0dc97faac74610798e6473cbfc5130d52e161fe116	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	5124	mlp-tune-fast/size-dense-renders/459728__sz48.png
fe6cfaf0db42efd20b16e279554b77f55a056d244b1e8a079f00025c787e7e10	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	380976	mlp-tune-fast/cid22-train/1287145.png
